Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"bynacht,-luminary-genius,-restorative,-night,-eye-cream,-15-ml","Bynacht, Luminary Genius, Restorative, Night, Eye Cream, 15 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Eye Care,"Unisex, Regular, Eye Care",TRUE,Title,Default Title,0037|4260511030118,44.52,135.00,9,https://www.mewse.ro/images/produse/bynacht-super-c-restorative-night-eye-cream-15-ml-1678702616.jpg
"bynacht,-overnight-opulence,-argan-oil,-moisturizing,-night,-oil,-for-face,-50-ml","Bynacht, Overnight Opulence, Argan Oil, Moisturizing, Night, Oil, For Face, 50 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030132,35.00,130.00,12,https://www.mewse.ro/images/produse/bynacht-overnight-opulence-argan-oil-moisturizing-night-oil-for-face-50-ml-1678702711.jpg
"bynacht,-ultra-repair,-glycerin,-post-laser-&-procedure,-night,-serum,-for-face,-30-ml","Bynacht, Ultra Repair, Glycerin, Post Laser & Procedure, Night, Serum, For Face, 30 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030255,75.00,285.00,12,https://www.mewse.ro/images/produse/bynacht-ultra-repair-glycerin-post-laser-and-procedure-night-serum-for-face-30-ml-1678704005.jpg
"bynacht,-luminary-genius,-hyaluronic-acid,-anti-wrinkle,-night,-eye-cream,-15-ml-*tester","Bynacht, Luminary Genius, Hyaluronic Acid, Anti-Wrinkle, Night, Eye Cream, 15 ml *Tester",<p>Bynacht - Tester</p>,Bynacht,Skin / Eye Care,"For Women, Tester, Eye Care",TRUE,Title,Default Title,0037|4260511030385,33.72,135.00,6,https://www.mewse.ro/images/produse/bynacht-luminary-genius-hyaluronic-acid-anti-wrinkle-night-eye-cream-15-ml-tester-1678725483.jpg
"bynacht,-uber-glow,-aha,-peeling,-night,-gel,-for-face,-15-ml","Bynacht, Uber Glow, AHA, Peeling, Night, Gel, For Face, 15 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030163,10.28,29.00,8,https://www.mewse.ro/images/produse/bynacht-uber-glow-peeling-night-gel-for-face-15-ml-1678702885.jpg
"bynacht,-iconic-reborn,-anti-ageing,-night,-serum,-for-face,-30-ml","Bynacht, Iconic Reborn, Anti-Ageing, Night, Serum, For Face, 30 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030095,40.00,195.00,9,https://www.mewse.ro/images/produse/bynacht-iconic-reborn-anti-ageing-night-serum-for-face-30-ml-1678855980.jpg
"bynacht,-perfect-nacht-white-noise,-relaxing,-night,-balm,-15-ml-*tester","Bynacht, Perfect Nacht White Noise, Relaxing, Night, Balm, 15 ml *Tester",<p>Bynacht - Tester</p>,Bynacht,Skin / Skin Care,"Unisex, Tester, Skin Care",TRUE,Title,Default Title,0037|66000000000002,12.84,80.00,7,https://www.mewse.ro/images/produse/bynacht-perfect-nacht-white-noise-relaxing-night-balm-15-ml-tester-1678800412.jpg
"bynacht,-perfect-nacht,-renewing,-night,-balm,-for-face,-15-ml","Bynacht, Perfect Nacht, Renewing, Night, Balm, For Face, 15 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030019,25.69,80.00,12,https://www.mewse.ro/images/produse/bynacht-perfect-nacht-renewing-night-balm-for-face-15-ml-1678855212.jpg
"bynacht,-overnight-onboard,-malachite,-hydrating,-mist-spray,-for-face,-50-ml-*tester","Bynacht, Overnight Onboard, Malachite, Hydrating, Mist Spray, For Face, 50 ml *Tester",<p>Bynacht - Tester</p>,Bynacht,Skin / Skin Toning & Calming,"Unisex, Tester, Skin Toning & Calming",TRUE,Title,Default Title,0037|42605110300439,11.13,70.00,7,https://www.mewse.ro/images/produse/bynacht-overnight-onboard-malachite-hydrating-mist-spray-for-face-50-ml-tester-1678855563.jpg
"bynacht,-liquid-lullaby,-soothing,-cleansing-toner,-150-ml","Bynacht, Liquid Lullaby, Soothing, Cleansing Toner, 150 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Cleansing & Exfoliating,"Unisex, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,0037|4260511030057,18.84,59.00,7,https://www.mewse.ro/images/produse/bynacht-liquid-lullaby-soothing-cleansing-toner-50-ml-1678855619.jpg
"bynacht,-uber-glow,-aha,-peeling,-night,-gel,-for-face,-50-ml","Bynacht, Uber Glow, AHA, Peeling, Night, Gel, For Face, 50 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030064,22.26,70.00,10,https://www.mewse.ro/images/produse/bynacht-uber-glow-aha-peeling-night-gel-for-face-50-ml-1678855757.jpg
"bynacht,-moonlit-meadows,-glycerin,-moisturizing,-night,-cream,-for-face,-50-ml","Bynacht, Moonlit Meadows, Glycerin, Moisturizing, Night, Cream, For Face, 50 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030071,35.00,148.00,6,https://www.mewse.ro/images/produse/bynacht-moonlight-meadows-glycerin-moisturizing-night-cream-for-face-50-ml-1678855843.jpg
"bynacht,-nocturnal-signature,-glycerin,-anti-ageing,-night,-cream,-for-face,-50-ml","Bynacht, Nocturnal Signature, Glycerin, Anti-Ageing, Night, Cream, For Face, 50 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030088,40.00,180.00,7,https://www.mewse.ro/images/produse/bynacht-nocturnal-signature-glycerin-anti-ageing-night-cream-for-face-50-ml-1678855910.jpg
"bynacht,-clean-sheets,-cleansing-gel,-for-face,-150-ml-*tester","Bynacht, Clean Sheets, Cleansing Gel, For Face, 150 ml *Tester",<p>Bynacht - Tester</p>,Bynacht,Skin / Cleansing & Exfoliating,"Unisex, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0037|66000000000003,9.43,59.00,7,https://www.mewse.ro/images/produse/bynacht-clean-sheets-cleansing-gel-for-face-150-ml-tester-1678800665.jpg
"bynacht,-perfect-nacht-white-noise,-relaxing,-night,-balm,-15-ml","Bynacht, Perfect Nacht White Noise, Relaxing, Night, Balm, 15 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030026,25.69,80.00,12,https://www.mewse.ro/images/produse/bynacht-perfect-nacht-white-noise-relaxing-night-balm-15-ml-1678855288.jpg
"bynacht,-liquid-lullaby,-soothing,-cleansing-toner,-150-ml-*tester","Bynacht, Liquid Lullaby, Soothing, Cleansing Toner, 150 ml *Tester",<p>Bynacht - Tester</p>,Bynacht,Skin / Cleansing & Exfoliating,"Unisex, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0037|66000000000004,9.42,59.00,14,https://www.mewse.ro/images/produse/bynacht-liquid-lullaby-soothing-cleansing-toner-50-ml-tester-1678800792.jpg
"bynacht,-nocturnal-signature,-persian-silk-tree-extract,-anti-ageing,-night,-cream,-for-face-&-eyes,-1.5-ml","Bynacht, Nocturnal Signature, Persian Silk Tree Extract, Anti-Ageing, Night, Cream, For Face & Eyes, 1.5 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030538,1.22,9.00,715,https://www.mewse.ro/images/produse/
"bynacht,-hypercharged,-hyaluronic-acid,-anti-ageing,-serum,-for-face-&-eyes,-1.5-ml","Bynacht, Hypercharged, Hyaluronic Acid, Anti-Ageing, Serum, For Face & Eyes, 1.5 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0037|4260511030606,1.22,9.00,600,https://www.mewse.ro/images/produse/
"bynacht,-moonlit-meadows,-persian-silk-tree-extract,-moisturizing,-cream,-for-face,-1.5-ml","Bynacht, Moonlit Meadows, Persian Silk Tree Extract, Moisturizing, Cream, For Face, 1.5 ml",<p>Bynacht - Regular</p>,Bynacht,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0037|426511030521,1.22,6.00,862,https://www.mewse.ro/images/produse/
"c-thru,-oh-my-body!,-mist-spray,-200-ml","C-Thru, Oh My Body!, Mist Spray, 200 ml",<p>C-Thru - Regular</p>,C-Thru,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,5201314113577,2.16,10.00,10,https://www.mewse.ro/images/produse/c-thru-oh-my-body-mist-spray-200-ml-1678778306.jpg
"dermacol,-collagen-+,-hyaluronic-collagen,-lifting,-day,-cream,-for-face,-spf-10,-50-ml","Dermacol, Collagen +, Hyaluronic Collagen, Lifting, Day, Cream, For Face, SPF 10, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003110310,4.98,9.50,10,https://www.mewse.ro/images/produse/dermacol-collagen-hyaluronic-collagen-lifting-day-cream-for-face-spf-10-50-ml-1680081843.jpg
"dermacol,-collagen-+,-hyaluronic-collagen,-lifting,-night,-cream,-for-face,-50-ml","Dermacol, Collagen +, Hyaluronic Collagen, Lifting, Night, Cream, For Face, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003110341,5.72,9.50,1,https://www.mewse.ro/images/produse/dermacol-collagen-hyaluronic-collagen-lifting-night-cream-for-face-50-ml-1680081965.jpg
"set-duo,-dermacol,-gold-elixir,-caviar-extract,-anti-ageing,-cream-mask,-for-face,-2-pcs,-8-g","Set Duo, Dermacol, Gold Elixir, Caviar Extract, Anti-Ageing, Cream Mask, For Face, 2 pcs, 8 g",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Treatment Masks,"None, Regular, Skin Treatment Masks",TRUE,Title,Default Title,8595003931519,2.06,3.50,24,https://www.mewse.ro/images/produse/dermacol-gold-elixir-caviar-extract-anti-ageing-cream-mask-for-face-x2-pcs-8-g-1680082190.jpg
"dermacol,-sensitive,-calming,-day-&-night,-cream,-for-face,-50-ml","Dermacol, Sensitive, Calming, Day & Night, Cream, For Face, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003100595,3.10,9.60,6,https://www.mewse.ro/images/produse/dermacol-bt-cell-lifts-supports-smoothes-day-cream-for-face-50-ml-1687527840.jpg
"dermacol,-sensitive,-cleansing-and-hydrating,-cleansing-milk,-for-face,-200-ml","Dermacol, Sensitive, Cleansing and Hydrating, Cleansing Milk, For Face, 200 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,8590031102740,2.91,4.90,5,https://www.mewse.ro/images/produse/dermacol-acne-clear-tea-tree-oil-cleansing-and-removing-excess-oiliness-cleansing-gel-for-face-200-ml-1687528468.jpg
"dermacol,-whitening,-purifying,-cleansing-gel,-for-face,-100-ml","Dermacol, Whitening, Purifying, Cleansing Gel, For Face, 100 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,8595003103886,2.16,3.90,1,https://www.mewse.ro/images/produse/dermacol-acne-clear-tea-tree-oil-cleansing-and-removing-excess-oiliness-cleansing-gel-for-face-200-ml-1687528608.jpg
"dermacol,-hyaluron,-aloe-vera,-cleansing-and-hydrating,-cleansing-cream,-100-ml","Dermacol, Hyaluron, Aloe Vera, Cleansing and Hydrating, Cleansing Cream, 100 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,8590031100234,2.14,3.90,2,https://www.mewse.ro/images/produse/dermacol-hyaluron-aloe-vera-cleansing-and-hydrating-cleansing-cream-100-ml-1698136641.png
"dermacol,-cannabis,-hydrating,-day,-cream,-for-face,-50-ml","Dermacol, Cannabis, Hydrating, Day, Cream, For Face, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003120647,4.32,7.70,5,https://www.mewse.ro/images/produse/dermacol-sensitive-calming-day-night-cream-for-face-50-ml-1687529351.jpg
"dermacol,-cannabis,-detoxifying,-clay-mask,-100-ml","Dermacol, Cannabis, Detoxifying, Clay Mask, 100 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Treatment Masks,"For Women, Regular, Skin Treatment Masks",TRUE,Title,Default Title,8595003120661,3.23,4.90,1,https://www.mewse.ro/images/produse/dermacol-beautifying-brightening-peel-off-mask-for-face-15-ml-1687529606.jpg
"dermacol,-beautifying,-brightening,-peel-off-mask,-for-face,-15-ml","Dermacol, Beautifying, Brightening, Peel-Off Mask, For Face, 15 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Treatment Masks,"For Women, Regular, Skin Treatment Masks",TRUE,Title,Default Title,8595003116671,1.47,3.00,6,https://www.mewse.ro/images/produse/dermacol-beautifying-brightening-peel-off-mask-for-face-15-ml-1687529261.png
"dermacol,-gold-elixir,-caviar-extract,-rejuvenating,-night,-cream,-for-face,-50-ml","Dermacol, Gold Elixir, Caviar Extract, Rejuvenating, Night, Cream, For Face, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003929127,6.80,21.00,2,https://www.mewse.ro/images/produse/dermacol-lady-hydrating-day-cream-for-face-50-ml-1687531677.jpg
"dermacol,-caviar-energy-,-anti-ageing,-day,-cream,-for-face,-spf-15,-50-ml","Dermacol, Caviar Energy , Anti-Ageing, Day, Cream, For Face, SPF 15, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003123228,6.17,10.45,1,https://www.mewse.ro/images/produse/dermacol-bt-cell-lifting-day-cream-for-face-50-ml-1687531205.jpg
"dermacol,-black-magic,-activated-charcoal,-moisturizing-mattifying,-morning-&-evening,-cream,-for-face,-50-ml","Dermacol, Black Magic, Activated Charcoal, Moisturizing Mattifying, Morning & Evening, Cream, For Face, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003110297,3.10,7.90,6,https://www.mewse.ro/images/produse/dermacol-black-magic-moisturizing-mattifying-morning-evening-cream-for-face-50-ml-1687516396.jpg
"set-duo,-dermacol,-collagen-+,-rejuvenating,-cream-mask,-for-face,-2-pcs,-8-g","Set Duo, Dermacol, Collagen +, Rejuvenating, Cream Mask, For Face, 2 pcs, 8 g",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Treatment Masks,"For Women, Regular, Skin Treatment Masks",TRUE,Title,Default Title,8595003110402,1.71,2.90,6,https://www.mewse.ro/images/produse/dermacol-collagen-rejuvenating-eye-cream-15-ml-1687516560.jpg
"dermacol,-hyaluron-therapy-3d,-cleansing,-cleansing-oil,-for-face/eyes-&-lips,-150-ml","Dermacol, Hyaluron Therapy 3D, Cleansing, Cleansing Oil, For Face/Eyes & Lips, 150 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,8590031108827,5.52,10.90,6,https://www.mewse.ro/images/produse/dermacol-hyaluron-therapy-3d-cleansing-cleansing-oil-for-face-eyes-lips-150-ml-1687517216.jpg
"dermacol,-caviar-energy-,-anti-ageing,-eye-cream,-15-ml","Dermacol, Caviar Energy , Anti-Ageing, Eye Cream, 15 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,8595003123266,4.56,9.00,4,https://www.mewse.ro/images/produse/dermacol-caviar-energy-anti-ageing-eye-cream-15-ml-1687516117.jpg
"set-duo,-dermacol,-acne-clear,-anti-acnee,-cream-mask,-for-face,-2-pcs,-8-g","Set Duo, Dermacol, Acne Clear, Anti-Acnee, Cream Mask, For Face, 2 pcs, 8 g",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Treatment Masks,"None, Regular, Skin Treatment Masks",TRUE,Title,Default Title,8595003935203,1.15,1.90,2,https://www.mewse.ro/images/produse/dermacol-acne-clear-anti-acnee-cream-mask-for-face-x2-pcs-8-g-1680081304.jpg
"dermacol,-gold-elixir-rejuvenating-caviar,-day,-cream,-for-face,-50-ml","Dermacol, Gold Elixir Rejuvenating Caviar, Day, Cream, For Face, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003929103,7.24,21.00,1,https://www.mewse.ro/images/produse/dermacol-gold-elixir-rejuvenating-caviar-day-cream-for-face-50-ml-1679665408.png
"dermacol,-hyaluron-therapy-3d,-anti-ageing,-night,-cream,-for-face,-50-ml","Dermacol, Hyaluron Therapy 3D, Anti-Ageing, Night, Cream, For Face, 50 ml",<p>Dermacol - Regular</p>,Dermacol,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8595003108393,6.08,21.00,4,https://www.mewse.ro/images/produse/dermacol-hyaluron-therapy-3d-anti-ageing-night-cream-for-face-50-ml-1679665300.jpg
"starlet,-miss-so...?,-mist-spray,-white-musk-&-coconut,-140-ml","Starlet, Miss So...?, Mist Spray, White Musk & Coconut, 140 ml",<p>Starlet - Regular</p>,Starlet,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,5018389019464,2.71,10.00,183,https://www.mewse.ro/images/produse/starlet-miss-so-mist-spray-white-musk-coconut-140-ml-1690432459.png
"starlet,-miss-so...?,-mist-spray,-white-musk-&-coconut,-140-ml","Starlet, Miss So...?, Mist Spray, White Musk & Coconut, 140 ml",<p>Starlet - Regular</p>,Starlet,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,5018389019464,2.71,10.00,142,https://www.mewse.ro/images/produse/starlet-miss-so-mist-spray-white-musk-coconut-140-ml-1690432459.png
"mums-with-love,-happy-cheeks,-repairing,-cream,-for-face,-100-ml","Mums With Love, Happy Cheeks, Repairing, Cream, For Face, 100 ml",<p>Mums With Love - Regular</p>,Mums With Love,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,5707761511640,6.08,13.50,11,https://www.mewse.ro/images/produse/mums-with-love-happy-cheeks-repairing-cream-for-face-100-ml-1704454096.jpg
"mums-with-love,-mums-with-love,-repairing,-cream,-for-face,-100-ml","Mums With Love, Mums With Love, Repairing, Cream, For Face, 100 ml",<p>Mums With Love - Regular</p>,Mums With Love,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,5707761511480,5.63,12.50,10,https://www.mewse.ro/images/produse/mums-with-love-mums-with-love-repairing-cream-for-face-100-ml-1679928726.jpg
"starter-kit-set-mums-with-love:-mums-with-love,-hydrating,-body-lotion,-100-ml-+-mums-with-love,-hair-shampoo,-for-cleansing,-100-ml-+-mums-with-love,-shower-gel,-for-all-skin-types,-100-ml-+-mums-with-love,-cleansing,-bath-oil,-100-ml-+-happy-cheeks,-repairing,-cream,-for-face,-100-ml-+-mums-with-love,-repairing,-cream,-for-face,-100-ml-+-mums-with-love,-textile-bag,-toiletry,-for-women","Starter Kit Set Mums With Love: Mums With Love, Hydrating, Body Lotion, 100 ml + Mums With Love, Hair Shampoo, For Cleansing, 100 ml + Mums With Love, Shower Gel, For All Skin Types, 100 ml + Mums With Love, Cleansing, Bath Oil, 100 ml + Happy Cheeks, Repairing, Cream, For Face, 100 ml + Mums With Love, Repairing, Cream, For Face, 100 ml + Mums With Love, Textile Bag, Toiletry, For Women",<p>Mums With Love - Regular</p>,Mums With Love,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,5707761412053,27.00,60.00,56,https://www.mewse.ro/images/produse/642c026b0dd731680605803.png
"kruidvat,-originals,-vitamin-e,-hydrating,-day,-cream,-100-ml","Kruidvat, Originals, Vitamin E, Hydrating, Day, Cream, 100 ml",<p>Kruidvat - Regular</p>,Kruidvat,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8719179092830,2.21,4.50,80,https://www.mewse.ro/images/produse/kruidvat-originals-vitamin-e-hydrating-day-cream-100-ml-1680003412.png
"kruidvat,-originals,-vitamin-e,-hydrating,-night,-cream,-100-ml","Kruidvat, Originals, Vitamin E, Hydrating, Night, Cream, 100 ml",<p>Kruidvat - Regular</p>,Kruidvat,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8719179092854,2.21,4.50,44,https://www.mewse.ro/images/produse/kruidvat-originals-vitamin-e-hydrating-night-cream-100-ml-1680003554.png
"we-are-paradoxx,-moisture,-maracuja,-abyssinian-&-argan-oils,-soothing/hydrating-&-nourishing,-oil,-for-body,-face-&-hair,-100-ml","We are Paradoxx, Moisture, Maracuja, Abyssinian & Argan Oils, Soothing/Hydrating & Nourishing, Oil, For Body, Face & Hair, 100 ml",<p>We are Paradoxx - Regular</p>,We are Paradoxx,Skin / Skin Care,"Unisex, Regular, Skin Care",TRUE,Title,Default Title,5060616950149,10.85,40.00,125,https://www.mewse.ro/images/produse/we-are-paradoxx-moisture-maracuja-abyssinian-argan-oils-soothing-hydrating-nourishing-oil-for-body-face-hair-100-ml-1690273131.png
"str8,-original,-calming,-after-shave-lotion,-100-ml","Str8, Original, Calming, After-Shave Lotion, 100 ml",<p>Str8 - Regular</p>,Str8,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,5201314105893,3.26,5.47,332,https://www.mewse.ro/images/produse/str8-original-calming-after-shave-lotion-100-ml-1690273742.png
"str8,-original,-calming,-after-shave-lotion,-100-ml","Str8, Original, Calming, After-Shave Lotion, 100 ml",<p>Str8 - Regular</p>,Str8,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,5201314149750,3.26,5.47,136,https://www.mewse.ro/images/produse/str8-original-calming-after-shave-lotion-100-ml-1690273742.png
"str8,-red-code,-calming,-after-shave-lotion,-100-ml","Str8, Red Code, Calming, After-Shave Lotion, 100 ml",<p>Str8 - Regular</p>,Str8,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,5201314105954,3.26,5.47,438,https://www.mewse.ro/images/produse/str8-red-code-calming-after-shave-lotion-100-ml-1680685544.jpg
"str8,-red-code,-calming,-after-shave-lotion,-100-ml","Str8, Red Code, Calming, After-Shave Lotion, 100 ml",<p>Str8 - Regular</p>,Str8,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,5201314149804,3.26,5.47,118,https://www.mewse.ro/images/produse/str8-red-code-calming-after-shave-lotion-100-ml-1680685544.jpg
"str8,-live-true,-calming,-after-shave-lotion,-100-ml","Str8, Live True, Calming, After-Shave Lotion, 100 ml",<p>Str8 - Regular</p>,Str8,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,5201314106470,3.27,9.49,111,https://www.mewse.ro/images/produse/str8-live-true-calming-after-shave-lotion-100-ml-1690259845.png
"str8,-live-true,-calming,-after-shave-lotion,-100-ml","Str8, Live True, Calming, After-Shave Lotion, 100 ml",<p>Str8 - Regular</p>,Str8,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,5201314149859,3.27,9.49,170,https://www.mewse.ro/images/produse/str8-live-true-calming-after-shave-lotion-100-ml-1690259845.png
"whatever-it-takes,-pink-dreams,-mist-spray,-whiff-of-daisy,-240-ml","Whatever It Takes, Pink Dreams, Mist Spray, Whiff Of Daisy, 240 ml",<p>Whatever It Takes - Regular</p>,Whatever It Takes,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,815940026771,2.37,12.00,458,https://www.mewse.ro/images/produse/whatever-it-takes-pink-dreams-mist-spray-whiff-of-daisy-240-ml-1690273669.png
"whatever-it-takes,-pink-dreams,-mist-spray,-whiff-of-daisy,-240-ml","Whatever It Takes, Pink Dreams, Mist Spray, Whiff Of Daisy, 240 ml",<p>Whatever It Takes - Regular</p>,Whatever It Takes,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,815940026771,2.37,12.00,20,https://www.mewse.ro/images/produse/whatever-it-takes-pink-dreams-mist-spray-whiff-of-daisy-240-ml-1690273669.png
"whatever-it-takes,-pink-dreams,-mist-spray,-whiff-of-tulip,-240-ml","Whatever It Takes, Pink Dreams, Mist Spray, Whiff Of Tulip, 240 ml",<p>Whatever It Takes - Regular</p>,Whatever It Takes,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,815940026801,2.67,15.00,251,https://www.mewse.ro/images/produse/whatever-it-takes-pink-dreams-mist-spray-whiff-of-tulip-240-ml-1690277108.png
"whatever-it-takes,-pink-dreams,-mist-spray,-whiff-of-tulip,-240-ml","Whatever It Takes, Pink Dreams, Mist Spray, Whiff Of Tulip, 240 ml",<p>Whatever It Takes - Regular</p>,Whatever It Takes,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,815940026801,2.67,15.00,545,https://www.mewse.ro/images/produse/whatever-it-takes-pink-dreams-mist-spray-whiff-of-tulip-240-ml-1690277108.png
"whatever-it-takes,-pink-dreams,-mist-spray,-whiff-of-blooms,-240-ml","Whatever It Takes, Pink Dreams, Mist Spray, Whiff Of Blooms, 240 ml",<p>Whatever It Takes - Regular</p>,Whatever It Takes,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,815940026825,2.67,15.00,574,https://www.mewse.ro/images/produse/whatever-it-takes-pink-mist-spray-blooms-240-ml-1680503305.jpeg
"whatever-it-takes,-pink-dreams,-mist-spray,-whiff-of-blooms,-240-ml","Whatever It Takes, Pink Dreams, Mist Spray, Whiff Of Blooms, 240 ml",<p>Whatever It Takes - Regular</p>,Whatever It Takes,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,815940026825,2.67,15.00,53,https://www.mewse.ro/images/produse/whatever-it-takes-pink-mist-spray-blooms-240-ml-1680503305.jpeg
"whatever-it-takes,-pink-dreams,-mist-spray,-whiff-of-orchid,-240-ml","Whatever It Takes, Pink Dreams, Mist Spray, Whiff Of Orchid, 240 ml",<p>Whatever It Takes - Regular</p>,Whatever It Takes,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,815940026757,2.90,15.00,481,https://www.mewse.ro/images/produse/whatever-it-takes-pink-dreams-mist-spray-whiff-of-orchid-240-ml-1690371196.png
