Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"guess,-utility-vibe,-synthetic-leather,-textile-backpack,-brown,-4g-logo,-for-women","Guess, Utility Vibe, Synthetic Leather, Textile Backpack, Brown, 4G Logo, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231371267,104.39,240.80,1,https://www.mewse.ro/images/produse/guess-utility-vibe-backpack-brown-4g-logo-for-women-1678187133.jpg
"guess,-utility-vibe,-synthetic-leather,-textile-backpack,-black,-for-women","Guess, Utility Vibe, Synthetic Leather, Textile Backpack, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231371922,104.39,240.80,1,https://www.mewse.ro/images/produse/guess-utility-vibe-backpack-black-for-women-1678187083.png
"guess,-utility-vibe,-textile-fanny-pack,-for-women","Guess, Utility Vibe, Textile Fanny Pack, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231371328,52.18,120.38,1,https://www.mewse.ro/images/produse/guess-utility-vibe-belt-bag-for-women-0-190231371328-1676552975.jpg
"guess,-utility-vibe,-textile-fanny-pack,-white,-for-women","Guess, Utility Vibe, Textile Fanny Pack, White, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231371342,79.49,183.37,1,https://www.mewse.ro/images/produse/guess-utility-vibe-fanny-pack-white-for-women-1678186893.jpg
"guess,-camy,-textile-wallet,-slg-small-zip,-brown,-for-women","Guess, Camy, Textile Wallet, SLG Small Zip, Brown, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231370482,40.89,87.23,1,https://www.mewse.ro/images/produse/guess-camy-wallet-slg-small-zip-brown-for-women--1678012903.png
"guess,-camy,-textile-wallet,-logo-detail,-sg774137,-coal,-mini,-for-women","Guess, Camy, Textile Wallet, Logo Detail, SG774137, Coal, Mini, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231370505,24.82,57.27,1,https://www.mewse.ro/images/produse/guess-camy-textile-wallet-logo-detail-sg774137-coal-mini-for-women-1734966091.jpeg
"guess,-dan,-synthetic-leather,-textile-backpack,-black/brown,-for-men","Guess, Dan, Synthetic Leather, Textile Backpack, Black/Brown, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584859551,69.15,159.51,2,https://www.mewse.ro/images/produse/guess-dan-synthetic-leather-leather-backpack-black-brown-for-men-1728122560.png
"guess,-dan,-textile-fanny-pack,-bum,-black/brown,-for-men","Guess, Dan, Textile Fanny Pack, Bum, Black/Brown, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584859568,40.28,92.92,2,https://www.mewse.ro/images/produse/guess-dan-fanny-pack-bum-black-brown-for-men--1678017664.jpg
"guess,-salameda,-polyester,-textile-backpack,-silver,-laptop-compartiment,-hmsllap0305,-unisex","Guess, Salameda, Polyester, Textile Backpack, Silver, Laptop Compartiment, HMSLLAP0305, Unisex",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"Unisex, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584859827,78.69,129.00,1,https://www.mewse.ro/images/produse/guess-salameda-polyester-textile-backpack-silver-laptop-compartiment-hmsllap0305-unisex-1735038398.jpeg
"guess,-ninette-jacquard,-textile-scarf,-gray,-8-x-180,-for-women","Guess, Ninette Jacquard, Textile Scarf, Gray, 8 x 180, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097909712,60.53,110.06,6,https://www.mewse.ro/images/produse/guess-ninette-jacquard-textile-scarf-gray-8-x-180-for-women-1734600709.jpeg
"guess,-cathleen,-textile-bag,-shoulder-bag,-blush,-for-women","Guess, Cathleen, Textile Bag, Shoulder Bag, Blush, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231373438,103.85,239.55,1,https://www.mewse.ro/images/produse/guess-cathleen-camera-bag-crossbody-bag-blush-for-women--1678016228.jpg
"guess,-ninette-jacquard,-textile-scarf,-black,-8-x-180,-for-women","Guess, Ninette Jacquard, Textile Scarf, Black, 8 x 180, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097909743,36.93,110.06,1,https://www.mewse.ro/images/produse/guess-ninette-jacquard-textile-scarf-8-x-180-for-women-1734599655.jpeg
"guess,-dan,-document-holder,-textile-crossbody-bag,-black,-hmdljcp0317,-for-men","Guess, Dan, Document Holder, Textile Crossbody Bag, Black, HMDLJCP0317, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097175315,40.28,92.92,2,https://www.mewse.ro/images/produse/guess-dan-document-holder-textile-crossbody-bag-black-hmdljcp0317-for-men-1734971871.jpeg
"guess,-dan,-flat-top-zip,-textile-crossbody-bag,-grey,-19-x-23-x-2.5-cm,-for-men","Guess, Dan, Flat Top Zip, Textile Crossbody Bag, Grey, 19 x 23 x 2.5 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097175322,40.28,92.92,2,https://www.mewse.ro/images/produse/guess-dan-flat-top-zip-crossbody-bag-grey-19-x-23-x-2-5-cm-for-men--1678017893.jpg
"guess,-dan-weekender,-textile-bag,-travel,-dark-brown,-for-men","Guess, Dan Weekender, Textile Bag, Travel, Dark Brown, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584860045,83.03,191.53,2,https://www.mewse.ro/images/produse/guess-dan-weekender-textile-bag-travel-dark-brown-for-men-1734596627.jpeg
"guess,-dan,-textile-backpack,-black,-4g-logo,-for-men","Guess, Dan, Textile Backpack, Black, 4G Logo, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584860526,74.78,159.51,1,https://www.mewse.ro/images/produse/guess-dan-backpack-black-brown-4g-logo-for-men--1678018347.jpg
"guess,-dan,-textile-wallet,-small,-black,-for-men","Guess, Dan, Textile Wallet, Small, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Men, Regular, Fashion Accessories",TRUE,Title,Default Title,7618584859339,62.72,144.68,1,https://www.mewse.ro/images/produse/guess-dan-wallet-small-black-for-men--1678083958.jpg
"guess,-dan,-textile-backpack,-black,-multifunctional,-for-men","Guess, Dan, Textile Backpack, Black, Multifunctional, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584859452,95.69,204.10,1,https://www.mewse.ro/images/produse/guess-dan-backpack-black-multifunctional-for-men--1678084513.jpg
"guess,-dan,-textile-backpack,-black,-for-men","Guess, Dan, Textile Backpack, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584860656,69.15,159.51,2,https://www.mewse.ro/images/produse/guess-dan-backpack-black-for-men--1678084626.png
"guess,-salameda,-polyester,-textile-backpack,-black,-laptop-compartiment,-unisex","Guess, Salameda, Polyester, Textile Backpack, Black, Laptop Compartiment, Unisex",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"Unisex, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584859780,88.15,248.38,2,https://www.mewse.ro/images/produse/guess-salameda-polyester-backpack-black-laptop-compartiment-unisex-1679325561.png
"guess,-destiny,-textile-crossbody-bag,-white,-22-x-16-x-12-cm,-for-women","Guess, Destiny, Textile Crossbody Bag, White, 22 x 16 x 12 cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231412588,66.40,141.89,1,https://www.mewse.ro/images/produse/guess-destiny-synthetic-leather-crossbody-bag-white-22-x-16-x-12-cm-for-women--1677331277.jpg
"guess,-dan,-flat-top-zip,-textile-crossbody-bag,-black,-for-men","Guess, Dan, Flat Top Zip, Textile Crossbody Bag, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584859391,40.28,92.92,3,https://www.mewse.ro/images/produse/guess-dan-flat-top-zip-crossbody-bag-black-for-men--1678084394.jpg
"guess,-dan,-document-holder,-leather-crossbody-bag,-black,-mini,-for-men","Guess, Dan, Document Holder, Leather Crossbody Bag, Black, Mini, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584860687,40.28,92.92,2,https://www.mewse.ro/images/produse/guess-dan-document-holder-crossbody-bag-black-mini-for-men--1678084669.jpg
"guess,-dan,-synthetic-leather,-textile-bag,-weekend-bag,-black,-for-men","Guess, Dan, Synthetic Leather, Textile Bag, Weekend Bag, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584860052,83.03,191.53,1,https://www.mewse.ro/images/produse/guess-dan-synthetic-leather-bag-weekend-bag-black-for-men--1677316266.jpg
"guess,-dan,-leather-briefcase,-workbag,-black,-for-men","Guess, Dan, Leather Briefcase, Workbag, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584859612,112.89,260.41,1,https://www.mewse.ro/images/produse/guess-dan-handbag-workbag-black-for-men--1678085049.jpg
"guess,-dan-weekender,-textile-bag,-travel,-black,-for-men","Guess, Dan Weekender, Textile Bag, Travel, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618584860021,104.41,222.70,1,https://www.mewse.ro/images/produse/guess-dan-weekender-bag-travel-black-for-men--1677329768.jpeg
"guess,-dinner,-eco-leather,-textile-bag,-black,-for-women","Guess, Dinner, Eco Leather, Textile Bag, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231369943,60.85,129.78,1,https://www.mewse.ro/images/produse/guess-dinner-eco-leather-bag-black-for-women--1677503835.png
"guess,-g-chain,-textile-bag,-black,-for-women","Guess, G Chain, Textile Bag, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231367871,77.83,179.52,2,https://www.mewse.ro/images/produse/guess-g-chain-bag-black-for-women--1677559327.png
"guess,-g-chain,-polyurethane,-textile-handbag,-large-hobo,-beige","Guess, G Chain, Polyurethane, Textile Handbag, Large Hobo, Beige",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231367895,77.83,179.52,2,https://www.mewse.ro/images/produse/guess-g-chain-polyurethane-handbag-large-hobo-beige-for-women--1677499970.png
"guess,-g-chain,-textile-bag,-shoulder-bag,-brown,-for-women","Guess, G Chain, Textile Bag, Shoulder Bag, Brown, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231367963,124.47,287.12,1,https://www.mewse.ro/images/produse/guess-g-chain-bag-shoulder-bag-brown-for-women--1678088793.png
"guess,-kamryn,-textile-wallet,-slg-small-zip,-brown,-for-women","Guess, Kamryn, Textile Wallet, SLG Small Zip, Brown, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231368571,37.82,87.23,1,https://www.mewse.ro/images/produse/guess-kamryn-wallet-slg-small-zip-black-for-women--1677570499.png
"guess,-kamryn,-synthetic-leather,-textile-handbag,-tote,-brown","Guess, Kamryn, Synthetic Leather, Textile Handbag, Tote, Brown",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231368564,112.89,260.41,1,https://www.mewse.ro/images/produse/guess-kamryn-synthetic-leather-handbag-black-sf-hwsf6-691230-27-40-x-27-x-13-cm-for-women--1677570761.jpeg
"guess,-katey,-textile-wallet,-slg-large-zip,-black,-for-women","Guess, Katey, Textile Wallet, SLG Large Zip, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231405887,53.35,114.00,1,https://www.mewse.ro/images/produse/guess-katey-synthetic-leather-wallet-slg-large-zip-black-20-5-x-10-x-2-5-cm-for-women--1677585594.png
"guess,-kaylyn,-leather,-textile-fanny-pack,-black,-14-x-14-x-20.5-cm,-for-women","Guess, Kaylyn, Leather, Textile Fanny Pack, Black, 14 x 14 x 20.5 cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231387206,71.01,163.80,2,https://www.mewse.ro/images/produse/guess-kaylyn-leather-belt-bag-black-14-x-14-x-20-5-cm-for-women--1677586495.jpg
"guess,-kaylyn,-textile-crossbody-bag,-black,-for-women","Guess, Kaylyn, Textile Crossbody Bag, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231400646,87.59,202.06,1,https://www.mewse.ro/images/produse/guess-kaylyn-leather-crossbody-bag-black-for-women--1677588066.jpg
"guess,-kaylyn,-polyurethane,-textile-bag,-black,-for-women,-34-x-25-x-14-cm","Guess, Kaylyn, Polyurethane, Textile Bag, Black, For Women, 34 x 25 x 14 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231387152,121.17,279.52,1,https://www.mewse.ro/images/produse/guess-kaylyn-polyurethane-bag-black-for-women-34-x-25-x-14-cm-0-190231387152-1677587795.jpg
"guess,-naya,-textile-crossbody-bag,-red,-for-women","Guess, Naya, Textile Crossbody Bag, Red, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231367024,112.89,260.41,1,https://www.mewse.ro/images/produse/guess-naya-leather-crossbody-bag-red-for-women--1677483199.jpg
"guess,-matrix,-faux-leather,-vegan,-textile-bag,-black,-for-women","Guess, Matrix, Faux Leather, Vegan, Textile Bag, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231369219,96.10,221.67,1,https://www.mewse.ro/images/produse/guess-matrix-leather-bag-black-for-women--1677675360.png
"guess,-naya,-textile-handbag,-merigold,-(vg)-hwvg78-81230,-34/42-x-29-x-11-cm","Guess, Naya, Textile Handbag, Merigold, (VG) HWVG78 81230, 34/42 x 29 x 11 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231418887,72.50,167.24,3,https://www.mewse.ro/images/produse/guess-naya-textile-handbag-merigold-vg-hwvg78-81230-34-42-x-29-x-11-cm-1734960452.jpeg
"set-trio,-guess,-nohea-all-in-one,-cosmetics,-gwp-textile-pouch,-3-pcs","Set Trio, Guess, Nohea All In One, Cosmetics, GWP Textile Pouch, 3 pcs",<p>Guess - Regular</p>,Guess,Fashion / Gifts,"For Women, Regular, Gifts",TRUE,Title,Default Title,7618584854365,57.71,133.11,1,https://www.mewse.ro/images/produse/guess-nohea-all-in-one-bag-cosmetics-for-women--1677654740.png
"guess,-nohea-accessories,-synthetic-leather,-textile-bag,-cosmetics,-black,-pwnohe-p0360,-for-women,-29.5-x-18.5-x-15-cm","Guess, Nohea Accessories, Synthetic Leather, Textile Bag, Cosmetics, Black, PWNOHE P0360, For Women, 29.5 x 18.5 x 15 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097175483,45.92,105.91,1,https://www.mewse.ro/images/produse/guess-nohea-accessories-synthetic-leather-bag-cosmetics-black-pwnohe-p0360-for-women-29-5-x-18-5-x-15-cm--1677660094.jpeg
"guess,-nohea,-textile-bag,-large-top-zip,-black,-for-women,-23-x-15-x-10-cm","Guess, Nohea, Textile Bag, Large Top Zip, Black, For Women, 23 x 15 x 10 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097175445,32.63,75.27,1,https://www.mewse.ro/images/produse/guess-nohea-bag-large-top-zip-black-for-women-23-x-15-x-10-cm--1677670722.png
"guess,-open-road,-textile-bag,-tote,-brown,-for-women","Guess, Open Road, Textile Bag, Tote, Brown, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231374794,112.89,260.41,1,https://www.mewse.ro/images/produse/guess-open-road-bag-tote-brown-for-women-1678113789.png
"guess,-vezzola,-textile-wallet,-small-billfold,-smvezzpol22,-brown,-for-men","Guess, Vezzola, Textile Wallet, Small Billfold, SMVEZZPOL22, Brown, For Men",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Men, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097659884,40.43,93.25,2,https://www.mewse.ro/images/produse/guess-vezzola-textile-wallet-small-billfold-smvezzpol22-brown-for-men-1734713534.jpeg
"guess,-jensen,-textile-belt,-bw7411vin35,-coal,-for-women,-size-m","Guess, Jensen, Textile Belt, BW7411VIN35, Coal, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,0043|7621097689867,31.90,49.00,1,https://www.mewse.ro/images/produse/guess-jensen-textile-belt-bw7411vin35-coal-for-women-size-m-1734686424.jpeg
"guess,-jensen,-textile-belt,-bw7411vin35,-coal,-for-women,-size-m","Guess, Jensen, Textile Belt, BW7411VIN35, Coal, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097689867,30.38,49.00,3,https://www.mewse.ro/images/produse/guess-jensen-textile-belt-bw7411vin35-coal-for-women-size-m-1734686424.jpeg
"guess,-quatro,-material,-textile-backpack,-blue,-hmquar-p0405,-for-men,-16/31-x-42-x-13-cm","Guess, Quatro, Material, Textile Backpack, Blue, HMQUAR P0405, For Men, 16/31 x 42 x 13 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097657927,58.08,133.97,1,https://www.mewse.ro/images/produse/guess-quatro-material-backpack-blue-hmquar-p0405-for-men-16-31-x-42-x-13-cm--1677659571.jpg
"guess,-quatro,-textile-backpack,-red,-for-men,-16/31-x-42-x-13-cm","Guess, Quatro, Textile Backpack, Red, For Men, 16/31 x 42 x 13 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097657934,37.30,86.04,2,https://www.mewse.ro/images/produse/guess-quatro-material-backpack-red-for-men-16-31-x-42-x-13-cm--1677673588.jpeg
"guess,-quatro,-textile-fanny-pack,-black,-19/28.5-x-17-x-4-cm,-for-men","Guess, Quatro, Textile Fanny Pack, Black, 19/28.5 x 17 x 4 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097657958,23.12,53.34,3,https://www.mewse.ro/images/produse/guess-quatro-fanny-pack-black-19-28-5-x-17-x-4-cm-for-men-1678115056.jpg
"guess,-quatro,-textile-fanny-pack,-blue,-19/28.5-x-17-x-4-cm,-for-men","Guess, Quatro, Textile Fanny Pack, Blue, 19/28.5 x 17 x 4 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097657965,23.12,53.34,3,https://www.mewse.ro/images/produse/guess-quatro-fanny-pack-blue-19-28-5-x-17-x-4-cm-for-men-1678115089.jpg
"guess,-quatro,-textile-fanny-pack,-red,-19/28.5-x-17-x-4-cm,-for-men","Guess, Quatro, Textile Fanny Pack, Red, 19/28.5 x 17 x 4 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097657972,23.12,53.34,3,https://www.mewse.ro/images/produse/guess-quatro-fanny-pack-red-19-28-5-x-17-x-4-cm-for-men-1678115139.jpg
"guess,-scala,-mini,-textile-crossbody-bag,-black,-for-men","Guess, Scala, Mini, Textile Crossbody Bag, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097658146,38.34,81.77,1,https://www.mewse.ro/images/produse/guess-scala-leather-mini-crossbody-bag-black-for-men-1678176745.jpg
"guess,-scala,-flat-top-zip,-textile-crossbody-bag,-black,-for-men","Guess, Scala, Flat Top Zip, Textile Crossbody Bag, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097658177,55.20,127.32,1,https://www.mewse.ro/images/produse/guess-scala-leather-flat-top-zip-crossbody-bag-black-for-men-1678176856.jpg
"guess,-scala,-synthetic-leather,-textile-handbag,-travel,-black,-tmscal-p0435","Guess, Scala, Synthetic Leather, Textile Handbag, Travel, Black, tmscal-p0435",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7621097660040,113.78,262.46,1,https://www.mewse.ro/images/produse/guess-scala-synthetic-leather-handbag-travel-black-tmscal-p0435-for-men--1677330962.jpg
"guess,-jensen-not-ajuster-et-rev,-double-sided-model,-textile-belt,-brown,-mustard-yellow,-for-women,-3.5-cm","Guess, Jensen Not Ajuster et Rev, Double-Sided Model, Textile Belt, Brown, Mustard Yellow, For Women, 3.5 cm",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097689829,29.05,61.96,1,https://www.mewse.ro/images/produse/guess-jensen-not-ajuster-et-rev-leather-double-sided-model-belt-brown-mustard-yellow-for-women-3-5-cm-1681299875.png
"guess,-kirby-not-adjust-&-rev,-double-sided-model,-textile-belt,-snake-pattern,-for-women,-size-m","Guess, Kirby Not Adjust & Rev, Double-Sided Model, Textile Belt, Snake Pattern, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097689744,21.78,61.96,4,https://www.mewse.ro/images/produse/guess-kirby-not-adjust-rev-double-sided-model-textile-belt-snake-pattern-for-women-3-5-cm-1734622680.jpeg
"guess,-noelle,-polyurethane,-textile-handbag,-latte,-hwbb7879140lte","Guess, Noelle, Polyurethane, Textile Handbag, Latte, HWBB7879140LTE",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618483892277,57.72,161.42,1,https://www.mewse.ro/images/produse/guess-noelle-polyurethane-handbag-latte-hwbb7879140lte-for-women--1677054801.jpg
"guess,-jensen-not-ajuster-et-rev,-double-sided-model,-textile-belt,-brown,-mustard-yellow,-for-women,-size-m","Guess, Jensen Not Ajuster et Rev, Double-Sided Model, Textile Belt, Brown, Mustard Yellow, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097689836,34.08,61.96,3,https://www.mewse.ro/images/produse/guess-jensen-not-ajuster-et-rev-double-sided-model-textile-belt-brown-mustard-yellow-for-women-size-m-1734623719.jpeg
"guess,-kirby-not-adjust-&-rev,-double-sided-model,-textile-belt,-snake-pattern,-for-women,-size-s","Guess, Kirby Not Adjust & Rev, Double-Sided Model, Textile Belt, Snake Pattern, For Women, Size S",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7621097689737,34.08,61.96,4,https://www.mewse.ro/images/produse/guess-kirby-not-adjust-rev-double-sided-model-textile-belt-snake-pattern-for-women-size-s-1734623201.jpeg
"guess,-quatro,-textile-backpack,-black,-hmquar-p0405,-for-men,-16/31-x-42-x-13-cm","Guess, Quatro, Textile Backpack, Black, HMQUAR P0405, For Men, 16/31 x 42 x 13 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,0043|7621097657910,54.99,0.00,1,https://www.mewse.ro/images/produse/guess-quatro-material-backpack-black-hmquar-p0405-for-men-16-31-x-42-x-13-cm--1678006467.jpg
"guess,-vezzola,-textile-wallet,-coin-holder,-smvezllea23,-black,-for-men","Guess, Vezzola, Textile Wallet, Coin Holder, SMVEZLLEA23, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Men, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483265125,53.16,83.06,3,https://www.mewse.ro/images/produse/guess-vezzola-textile-wallet-coin-holder-smvezllea23-black-for-men-1734774344.jpeg
"guess,-corily,-textile-crossbody-bag,-yellow,-18.5-x-14.5-x-7-cm,-for-women","Guess, Corily, Textile Crossbody Bag, Yellow, 18.5 x 14.5 x 7 cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231454380,45.42,104.76,2,https://www.mewse.ro/images/produse/guess-noelle-leather-crossbody-bag-yellow-18-5-x-14-5-x-7-cm-for-women--1677682288.jpeg
"hugo-boss,-parfums,-laptop-sleeve,-gwp-textile-bag,-black","Hugo Boss, Parfums, Laptop Sleeve, GWP Textile Bag, Black",<p>Hugo Boss - Regular</p>,Hugo Boss,Fashion / Gifts,"Unisex, Regular, Gifts",TRUE,Title,Default Title,8005610385099,14.36,49.00,388,https://www.mewse.ro/images/produse/hugo-boss-parfums-laptop-sleeve-gwp-textile-bag-black-1735454479.jpeg
"hugo-boss,-boss,-clutch,-gwp-textile-bag,-black","Hugo Boss, Boss, Clutch, GWP Textile Bag, Black",<p>Hugo Boss - Regular</p>,Hugo Boss,Fashion / Gifts,"None, Regular, Gifts",TRUE,Title,Default Title,3614227401273,14.36,49.00,1331,https://www.mewse.ro/images/produse/
